id,name,bundesland,ags,ars,kommunaltyp,verwaltungstyp,parent_id,nuts_code,lau_code
4791,Coburg,Bayern,09463000,094630000000,KREISFREIE_STADT,Stadtverwaltung,,,
7326,Hoyerswerda,Sachsen,14625240,146250240240,GEMEINDE,Gemeindeverwaltung,,,
1323,Seevetal,Niedersachsen,03353031,033530031031,GEMEINDE,Gemeindeverwaltung,,,
1694,Heinsberg (HS),Nordrhein-Westfalen,05370016,053700016016,GEMEINDE,Gemeindeverwaltung,,,
1848,Löhne,Nordrhein-Westfalen,05758024,057580024024,GEMEINDE,Gemeindeverwaltung,,,
6146,Oranienburg,Brandenburg,12065256,120650256256,GEMEINDE,Gemeindeverwaltung,,,
1730,Königswinter,Nordrhein-Westfalen,05382024,053820024024,GEMEINDE,Gemeindeverwaltung,,,
5549,Memmingen,Bayern,09764000,097640000000,KREISFREIE_STADT,Stadtverwaltung,,,
1750,Borken (AH),Nordrhein-Westfalen,05554012,055540012012,GEMEINDE,Gemeindeverwaltung,,,
8012,Ilmenau,Thüringen,16070029,160700029029,GEMEINDE,Gemeindeverwaltung,,,
6377,Schwedt / Oder,Brandenburg,12073532,120730532532,GEMEINDE,Gemeindeverwaltung,,,
2132,Dreieich,Hessen,06438002,064380002002,GEMEINDE,Gemeindeverwaltung,,,
1424,Aurich (Ostfriesland),Niedersachsen,03452001,034520001001,GEMEINDE,Gemeindeverwaltung,,,
2687,Nürtingen,Baden-Württemberg,08116049,081165005049,GEMEINDE,Gemeindeverwaltung,,,
3838,Dachau (DAH),Bayern,09174115,091740115115,GEMEINDE,Gemeindeverwaltung,,,
5907,Völklingen,Saarland,10041519,100410519519,GEMEINDE,Gemeindeverwaltung,,,
5012,Ansbach,Bayern,09561000,095610000000,KREISFREIE_STADT,Stadtverwaltung,,,
1208,Laatzen,Niedersachsen,03241009,032410009009,GEMEINDE,Gemeindeverwaltung,,,
2677,Kirchheim unter Teck,Baden-Württemberg,08116033,081165001033,GEMEINDE,Gemeindeverwaltung,,,
1599,Mettmann (ME),Nordrhein-Westfalen,05158024,051580024024,GEMEINDE,Gemeindeverwaltung,,,
7471,Pirna,Sachsen,14628270,146285229270,GEMEINDE,Gemeindeverwaltung,,,
1695,Hückelhoven,Nordrhein-Westfalen,05370020,053700020020,GEMEINDE,Gemeindeverwaltung,,,
2621,Rhein-Selz,Rheinland-Pfalz,07339907,073395007000,GEMEINDE,Gemeindeverwaltung,,,
2000,Bensheim,Hessen,06431002,064310002002,GEMEINDE,Gemeindeverwaltung,,,
1628,Kamp-Lintfort,Nordrhein-Westfalen,05170020,051700020020,GEMEINDE,Gemeindeverwaltung,,,
4639,Neumarkt in der Oberpfalz (NM),Bayern,09373147,093730147147,GEMEINDE,Gemeindeverwaltung,,,
2801,Schorndorf (WN),Baden-Württemberg,08119067,081195003067,GEMEINDE,Gemeindeverwaltung,,,
1739,Siegburg,Nordrhein-Westfalen,05382060,053820060060,GEMEINDE,Gemeindeverwaltung,,,
7457,Freital,Sachsen,14628110,146280110110,GEMEINDE,Gemeindeverwaltung,,,
6062,Falkensee,Brandenburg,12063080,120630080080,GEMEINDE,Gemeindeverwaltung,,,
1384,Buxtehude,Niedersachsen,03359010,033590010010,GEMEINDE,Gemeindeverwaltung,,,
2991,Ettlingen,Baden-Württemberg,08215017,082150017017,GEMEINDE,Gemeindeverwaltung,,,
2508,Montabaur,Rheinland-Pfalz,07143904,071435004000,GEMEINDE,Gemeindeverwaltung,,,
5016,Schwabach,Bayern,09565000,095650000000,KREISFREIE_STADT,Stadtverwaltung,,,
1826,Warendorf (WAF),Nordrhein-Westfalen,05570052,055700052052,GEMEINDE,Gemeindeverwaltung,,,
1748,Ahaus,Nordrhein-Westfalen,05554004,055540004004,GEMEINDE,Gemeindeverwaltung,,,
1634,Voerde (Niederrhein),Nordrhein-Westfalen,05170044,051700044044,GEMEINDE,Gemeindeverwaltung,,,
5945,St. Ingbert,Saarland,10045117,100450117117,GEMEINDE,Gemeindeverwaltung,,,
5929,Saarlouis (SLS),Saarland,10044115,100440115115,GEMEINDE,Gemeindeverwaltung,,,
1320,Buchholz in der Nordheide,Niedersachsen,03353005,033530005005,GEMEINDE,Gemeindeverwaltung,,,
2111,Hofheim am Taunus,Hessen,06436007,064360007007,GEMEINDE,Gemeindeverwaltung,,,
1782,Haltern am See,Nordrhein-Westfalen,05562016,055620016016,GEMEINDE,Gemeindeverwaltung,,,
2093,Maintal,Hessen,06435019,064350019019,GEMEINDE,Gemeindeverwaltung,,,
1935,Hemer,Nordrhein-Westfalen,05962016,059620016016,GEMEINDE,Gemeindeverwaltung,,,
1650,Würselen,Nordrhein-Westfalen,05334036,053340036036,GEMEINDE,Gemeindeverwaltung,,,
7649,Bernburg (Saale),Sachsen-Anhalt,15089030,150890030030,GEMEINDE,Gemeindeverwaltung,,,
1815,Beckum,Nordrhein-Westfalen,05570008,055700008008,GEMEINDE,Gemeindeverwaltung,,,
8292,Altenburg,Thüringen,16077001,160770001001,GEMEINDE,Gemeindeverwaltung,,,
3966,Germering,Bayern,09179123,091790123123,GEMEINDE,Gemeindeverwaltung,,,
7638,Merseburg,Sachsen-Anhalt,15088220,150880220220,GEMEINDE,Gemeindeverwaltung,,,
2701,Leinfelden-Echterdingen,Baden-Württemberg,08116078,081160078078,GEMEINDE,Gemeindeverwaltung,,,
2901,Schwäbisch Hall (SHA),Baden-Württemberg,08127076,081275009076,GEMEINDE,Gemeindeverwaltung,,,
1768,Coesfeld (COE),Nordrhein-Westfalen,05558012,055580012012,GEMEINDE,Gemeindeverwaltung,,,
1735,Niederkassel,Nordrhein-Westfalen,05382044,053820044044,GEMEINDE,Gemeindeverwaltung,,,
1723,Wermelskirchen,Nordrhein-Westfalen,05378032,053780032032,GEMEINDE,Gemeindeverwaltung,,,
1779,Datteln,Nordrhein-Westfalen,05562008,055620008008,GEMEINDE,Gemeindeverwaltung,,,
1616,Kempen,Nordrhein-Westfalen,05166012,051660012012,GEMEINDE,Gemeindeverwaltung,,,
7437,Riesa,Sachsen,14627230,146270230230,GEMEINDE,Gemeindeverwaltung,,,
1888,Porta Westfalica,Nordrhein-Westfalen,05770032,057700032032,GEMEINDE,Gemeindeverwaltung,,,
1873,Lage,Nordrhein-Westfalen,05766040,057660040040,GEMEINDE,Gemeindeverwaltung,,,
7586,Naumburg (Saale),Sachsen-Anhalt,15084355,150840355355,GEMEINDE,Gemeindeverwaltung,,,
7655,Schönebeck (Elbe),Sachsen-Anhalt,15089305,150890305305,GEMEINDE,Gemeindeverwaltung,,,
1790,Emsdetten,Nordrhein-Westfalen,05566008,055660008008,GEMEINDE,Gemeindeverwaltung,,,
2789,Backnang,Baden-Württemberg,08119008,081195001008,GEMEINDE,Gemeindeverwaltung,,,
3115,Sinsheim,Baden-Württemberg,08226085,082265008085,GEMEINDE,Gemeindeverwaltung,,,
5964,Bernau bei Berlin,Brandenburg,12060020,120600020020,GEMEINDE,Gemeindeverwaltung,,,
1791,Greven (ST),Nordrhein-Westfalen,05566012,055660012012,GEMEINDE,Gemeindeverwaltung,,,
7607,Wernigerode,Sachsen-Anhalt,15085370,150850370370,GEMEINDE,Gemeindeverwaltung,,,
2453,Altenkirchen-Flammersfeld,Rheinland-Pfalz,07132910,071325010000,GEMEINDE,Gemeindeverwaltung,,,
1677,Wesseling,Nordrhein-Westfalen,05362040,053620040040,GEMEINDE,Gemeindeverwaltung,,,
2139,Neu-Isenburg,Hessen,06438009,064380009009,GEMEINDE,Gemeindeverwaltung,,,
2136,Langen (Hessen),Hessen,06438006,064380006006,GEMEINDE,Gemeindeverwaltung,,,
1162,Einbeck,Niedersachsen,03155013,031550013013,GEMEINDE,Gemeindeverwaltung,,,
1460,Papenburg,Niedersachsen,03454041,034540041041,GEMEINDE,Gemeindeverwaltung,,,
2550,Zweibrücken,Rheinland-Pfalz,07320000,073200000000,KREISFREIE_STADT,Stadtverwaltung,,,
3405,Tuttlingen (TUT),Baden-Württemberg,08327050,083275006050,GEMEINDE,Gemeindeverwaltung,,,
1397,Uelzen (UE),Niedersachsen,03360025,033600025025,GEMEINDE,Gemeindeverwaltung,,,
3298,Kehl,Baden-Württemberg,08317057,083170057057,GEMEINDE,Gemeindeverwaltung,,,
2703,Ostfildern,Baden-Württemberg,08116080,081160080080,GEMEINDE,Gemeindeverwaltung,,,
1459,Meppen,Niedersachsen,03454035,034540035035,GEMEINDE,Gemeindeverwaltung,,,
1809,Steinfurt (ST),Nordrhein-Westfalen,05566084,055660084084,GEMEINDE,Gemeindeverwaltung,,,
3550,Balingen,Baden-Württemberg,08417002,084175002002,GEMEINDE,Gemeindeverwaltung,,,
7589,Zeitz,Sachsen-Anhalt,15084590,150840590590,GEMEINDE,Gemeindeverwaltung,,,
2616,Ingelheim am Rhein,Rheinland-Pfalz,07339030,073390030030,GEMEINDE,Gemeindeverwaltung,,,
1201,Barsinghausen,Niedersachsen,03241002,032410002002,GEMEINDE,Gemeindeverwaltung,,,
1493,Leer (Ostfriesland),Niedersachsen,03457013,034570013013,GEMEINDE,Gemeindeverwaltung,,,
1580,Goch,Nordrhein-Westfalen,05154016,051540016016,GEMEINDE,Gemeindeverwaltung,,,
1579,Geldern,Nordrhein-Westfalen,05154012,051540012012,GEMEINDE,Gemeindeverwaltung,,,
6185,Eisenhüttenstadt,Brandenburg,12067120,120670120120,GEMEINDE,Gemeindeverwaltung,,,
2240,Limburg an der Lahn,Hessen,06533009,065330009009,GEMEINDE,Gemeindeverwaltung,,,
2053,Mörfelden-Walldorf,Hessen,06433008,064330008008,GEMEINDE,Gemeindeverwaltung,,,
3965,Fürstenfeldbruck (FFB),Bayern,09179121,091790121121,GEMEINDE,Gemeindeverwaltung,,,
1657,Jülich,Nordrhein-Westfalen,05358024,053580024024,GEMEINDE,Gemeindeverwaltung,,,
8085,Saalfeld / Saale,Thüringen,16073077,160730077077,GEMEINDE,Gemeindeverwaltung,,,
3912,Erding (ED),Bayern,09177117,091770117117,GEMEINDE,Gemeindeverwaltung,,,
1609,Korschenbroich,Nordrhein-Westfalen,05162020,051620020020,GEMEINDE,Gemeindeverwaltung,,,
1325,Winsen (Luhe),Niedersachsen,03353040,033530040040,GEMEINDE,Gemeindeverwaltung,,,
7435,Radebeul,Sachsen,14627210,146270210210,GEMEINDE,Gemeindeverwaltung,,,
6001,Königs Wusterhausen,Brandenburg,12061260,120610260260,GEMEINDE,Gemeindeverwaltung,,,
6188,Fürstenwalde / Spree,Brandenburg,12067144,120670144144,GEMEINDE,Gemeindeverwaltung,,,
2131,Dietzenbach,Hessen,06438001,064380001001,GEMEINDE,Gemeindeverwaltung,,,
1214,Seelze,Niedersachsen,03241015,032410015015,GEMEINDE,Gemeindeverwaltung,,,
994,Itzehoe,Schleswig-Holstein,01061046,010610046046,GEMEINDE,Gemeindeverwaltung,,,
1224,Stuhr,Niedersachsen,03251037,032510037037,GEMEINDE,Gemeindeverwaltung,,,
2886,Crailsheim,Baden-Württemberg,08127014,081275002014,GEMEINDE,Gemeindeverwaltung,,,
2480,Weißenthurm,Rheinland-Pfalz,07137908,071375008000,GEMEINDE,Gemeindeverwaltung,,,
1273,Nienburg (Weser),Niedersachsen,03256022,032560022022,GEMEINDE,Gemeindeverwaltung,,,
2018,Viernheim,Hessen,06431020,064310020020,GEMEINDE,Gemeindeverwaltung,,,
1911,Gevelsberg,Nordrhein-Westfalen,05954012,059540012012,GEMEINDE,Gemeindeverwaltung,,,
1522,Georgsmarienhütte,Niedersachsen,03459019,034590019019,GEMEINDE,Gemeindeverwaltung,,,
3452,Rheinfelden (Baden),Baden-Württemberg,08336069,083365004069,GEMEINDE,Gemeindeverwaltung,,,
1857,Höxter (HX),Nordrhein-Westfalen,05762020,057620020020,GEMEINDE,Gemeindeverwaltung,,,
3642,Biberach an der Riß,Baden-Württemberg,08426021,084265003021,GEMEINDE,Gemeindeverwaltung,,,
1631,Rheinberg,Nordrhein-Westfalen,05170032,051700032032,GEMEINDE,Gemeindeverwaltung,,,
1980,Werl,Nordrhein-Westfalen,05974052,059740052052,GEMEINDE,Gemeindeverwaltung,,,
476,Wedel,Schleswig-Holstein,01056050,010560050050,GEMEINDE,Gemeindeverwaltung,,,
6226,Neuruppin,Brandenburg,12068320,120680320320,GEMEINDE,Gemeindeverwaltung,,,
1926,Meschede,Nordrhein-Westfalen,05958032,059580032032,GEMEINDE,Gemeindeverwaltung,,,
1910,Ennepetal,Nordrhein-Westfalen,05954008,059540008008,GEMEINDE,Gemeindeverwaltung,,,
2533,Gerolstein,Rheinland-Pfalz,07233906,072335006000,GEMEINDE,Gemeindeverwaltung,,,
2462,Idar-Oberstein,Rheinland-Pfalz,07134045,071340045045,GEMEINDE,Gemeindeverwaltung,,,
1961,Kreuztal,Nordrhein-Westfalen,05970024,059700024024,GEMEINDE,Gemeindeverwaltung,,,
1443,Cloppenburg (CLP),Niedersachsen,03453004,034530004004,GEMEINDE,Gemeindeverwaltung,,,
7625,Sangerhausen,Sachsen-Anhalt,15087370,150870370370,GEMEINDE,Gemeindeverwaltung,,,
2011,Lampertheim,Hessen,06431013,064310013013,GEMEINDE,Gemeindeverwaltung,,,
1378,Walsrode,Niedersachsen,03358024,033580024024,GEMEINDE,Gemeindeverwaltung,,,
2567,Leiningerland,Rheinland-Pfalz,07332907,073325007000,GEMEINDE,Gemeindeverwaltung,,,
4298,Deggendorf (DEG),Bayern,09271119,092710119119,GEMEINDE,Gemeindeverwaltung,,,
2642,Herrenberg,Baden-Württemberg,08115021,081155003021,GEMEINDE,Gemeindeverwaltung,,,
1731,Lohmar,Nordrhein-Westfalen,05382028,053820028028,GEMEINDE,Gemeindeverwaltung,,,
2165,Bad Vilbel,Hessen,06440003,064400003003,GEMEINDE,Gemeindeverwaltung,,,
6577,Güstrow,Mecklenburg-Vorpommern,13072043,130720043043,GEMEINDE,Gemeindeverwaltung,,,
1315,Geestland,Niedersachsen,03352062,033520062062,GEMEINDE,Gemeindeverwaltung,,,
2592,Oberes Glantal,Rheinland-Pfalz,07336909,073365009000,GEMEINDE,Gemeindeverwaltung,,,
2164,Bad Nauheim,Hessen,06440002,064400002002,GEMEINDE,Gemeindeverwaltung,,,
1520,Bramsche,Niedersachsen,03459014,034590014014,GEMEINDE,Gemeindeverwaltung,,,
5911,Merzig,Saarland,10042113,100420113113,GEMEINDE,Gemeindeverwaltung,,,
1505,Ganderkesee,Niedersachsen,03458005,034580005005,GEMEINDE,Gemeindeverwaltung,,,
2761,Kornwestheim,Baden-Württemberg,08118046,081180046046,GEMEINDE,Gemeindeverwaltung,,,
7657,Staßfurt,Sachsen-Anhalt,15089310,150890310310,GEMEINDE,Gemeindeverwaltung,,,
7647,Aschersleben,Sachsen-Anhalt,15089015,150890015015,GEMEINDE,Gemeindeverwaltung,,,
2540,Saarburg-Kell,Rheinland-Pfalz,07235908,072355008000,GEMEINDE,Gemeindeverwaltung,,,
1351,Osterholz-Scharmbeck,Niedersachsen,03356007,033560007007,GEMEINDE,Gemeindeverwaltung,,,
2536,Konz,Rheinland-Pfalz,07235903,072355003000,GEMEINDE,Gemeindeverwaltung,,,
2620,Nieder-Olm,Rheinland-Pfalz,07339906,073395006000,GEMEINDE,Gemeindeverwaltung,,,
1160,Northeim (NOM),Niedersachsen,03155011,031550011011,GEMEINDE,Gemeindeverwaltung,,,
1992,Werne,Nordrhein-Westfalen,05978040,059780040040,GEMEINDE,Gemeindeverwaltung,,,
1785,Oer-Erkenschwick,Nordrhein-Westfalen,05562028,055620028028,GEMEINDE,Gemeindeverwaltung,,,
2321,Bad Hersfeld,Hessen,06632002,066320002002,GEMEINDE,Gemeindeverwaltung,,,
1543,Vechta (VEC),Niedersachsen,03460009,034600009009,GEMEINDE,Gemeindeverwaltung,,,
4888,Forchheim (FO),Bayern,09474126,094740126126,GEMEINDE,Gemeindeverwaltung,,,
3425,Radolfzell am Bodensee,Baden-Württemberg,08335063,083350063063,GEMEINDE,Gemeindeverwaltung,,,
1229,Weyhe,Niedersachsen,03251047,032510047047,GEMEINDE,Gemeindeverwaltung,,,
1063,Ahrensburg,Schleswig-Holstein,01062001,010620001001,GEMEINDE,Gemeindeverwaltung,,,
1620,Tönisvorst,Nordrhein-Westfalen,05166028,051660028028,GEMEINDE,Gemeindeverwaltung,,,
1403,Achim,Niedersachsen,03361001,033610001001,GEMEINDE,Gemeindeverwaltung,,,
1897,Delbrück,Nordrhein-Westfalen,05774020,057740020020,GEMEINDE,Gemeindeverwaltung,,,
1202,Burgdorf,Niedersachsen,03241003,032410003003,GEMEINDE,Gemeindeverwaltung,,,
1787,Waltrop,Nordrhein-Westfalen,05562036,055620036036,GEMEINDE,Gemeindeverwaltung,,,
7416,Zittau,Sachsen,14626610,146260610610,GEMEINDE,Gemeindeverwaltung,,,
1914,Schwelm,Nordrhein-Westfalen,05954024,059540024024,GEMEINDE,Gemeindeverwaltung,,,
7560,Köthen (Anhalt),Sachsen-Anhalt,15082180,150820180180,GEMEINDE,Gemeindeverwaltung,,,
1578,Emmerich am Rhein,Nordrhein-Westfalen,05154008,051540008008,GEMEINDE,Gemeindeverwaltung,,,
1216,Springe,Niedersachsen,03241017,032410017017,GEMEINDE,Gemeindeverwaltung,,,
2521,Wittlich-Land,Rheinland-Pfalz,07231908,072315008000,GEMEINDE,Gemeindeverwaltung,,,
2472,Andernach,Rheinland-Pfalz,07137003,071370003003,GEMEINDE,Gemeindeverwaltung,,,
1700,Wegberg,Nordrhein-Westfalen,05370040,053700040040,GEMEINDE,Gemeindeverwaltung,,,
3464,Weil am Rhein,Baden-Württemberg,08336091,083360091091,GEMEINDE,Gemeindeverwaltung,,,
3030,Gaggenau,Baden-Württemberg,08216015,082160015015,GEMEINDE,Gemeindeverwaltung,,,
1820,Oelde,Nordrhein-Westfalen,05570028,055700028028,GEMEINDE,Gemeindeverwaltung,,,
3025,Bühl,Baden-Württemberg,08216007,082165002007,GEMEINDE,Gemeindeverwaltung,,,
1929,Sundern (Sauerland),Nordrhein-Westfalen,05958044,059580044044,GEMEINDE,Gemeindeverwaltung,,,
1595,Haan,Nordrhein-Westfalen,05158008,051580008008,GEMEINDE,Gemeindeverwaltung,,,
156,Geesthacht,Schleswig-Holstein,01053032,010530032032,GEMEINDE,Gemeindeverwaltung,,,
1218,Wedemark,Niedersachsen,03241019,032410019019,GEMEINDE,Gemeindeverwaltung,,,
5557,Friedberg (AIC),Bayern,09771130,097710130130,GEMEINDE,Gemeindeverwaltung,,,
2159,Taunusstein,Hessen,06439015,064390015015,GEMEINDE,Gemeindeverwaltung,,,
1836,Rietberg,Nordrhein-Westfalen,05754032,057540032032,GEMEINDE,Gemeindeverwaltung,,,
2502,Bad Ems-Nassau,Rheinland-Pfalz,07141910,071415010000,GEMEINDE,Gemeindeverwaltung,,,
2495,Simmern-Rheinböllen,Rheinland-Pfalz,07140908,071405008000,GEMEINDE,Gemeindeverwaltung,,,
2776,Vaihingen an der Enz,Baden-Württemberg,08118073,081185008073,GEMEINDE,Gemeindeverwaltung,,,
1916,Wetter (Ruhr),Nordrhein-Westfalen,05954032,059540032032,GEMEINDE,Gemeindeverwaltung,,,
1630,Neukirchen-Vluyn,Nordrhein-Westfalen,05170028,051700028028,GEMEINDE,Gemeindeverwaltung,,,
690,Rendsburg,Schleswig-Holstein,01058135,010580135135,GEMEINDE,Gemeindeverwaltung,,,
8005,Arnstadt,Thüringen,16070004,160700004004,GEMEINDE,Gemeindeverwaltung,,,
1693,Geilenkirchen,Nordrhein-Westfalen,05370012,053700012012,GEMEINDE,Gemeindeverwaltung,,,
8084,Rudolstadt,Thüringen,16073076,160730076076,GEMEINDE,Gemeindeverwaltung,,,
2557,Wörrstadt,Rheinland-Pfalz,07331906,073315006000,GEMEINDE,Gemeindeverwaltung,,,
1643,Baesweiler,Nordrhein-Westfalen,05334008,053340008008,GEMEINDE,Gemeindeverwaltung,,,
1318,Land Hadeln,Niedersachsen,03352411,033525411000,GEMEINDE,Gemeindeverwaltung,,,
1146,Helmstedt (HE),Niedersachsen,03154028,031540028028,GEMEINDE,Gemeindeverwaltung,,,
1978,Warstein,Nordrhein-Westfalen,05974044,059740044044,GEMEINDE,Gemeindeverwaltung,,,
4748,Schwandorf (SAD),Bayern,09376161,093760161161,GEMEINDE,Gemeindeverwaltung,,,
2989,Bretten,Baden-Württemberg,08215007,082155002007,GEMEINDE,Gemeindeverwaltung,,,
1531,Bersenbrück,Niedersachsen,03459402,034595402000,GEMEINDE,Gemeindeverwaltung,,,
6175,Senftenberg,Brandenburg,12066304,120660304304,GEMEINDE,Gemeindeverwaltung,,,
7429,Meißen (MEI),Sachsen,14627140,146270140140,GEMEINDE,Gemeindeverwaltung,,,
1584,Kevelaer,Nordrhein-Westfalen,05154032,051540032032,GEMEINDE,Gemeindeverwaltung,,,
4128,Neuburg an der Donau,Bayern,09185149,091850149149,GEMEINDE,Gemeindeverwaltung,,,
1286,Rinteln,Niedersachsen,03257031,032570031031,GEMEINDE,Gemeindeverwaltung,,,
2343,Baunatal,Hessen,06633003,066330003003,GEMEINDE,Gemeindeverwaltung,,,
2519,Bernkastel-Kues,Rheinland-Pfalz,07231901,072315001000,GEMEINDE,Gemeindeverwaltung,,,
2809,Winnenden,Baden-Württemberg,08119085,081195006085,GEMEINDE,Gemeindeverwaltung,,,
2170,Friedberg (Hessen),Hessen,06440008,064400008008,GEMEINDE,Gemeindeverwaltung,,,
1944,Plettenberg,Nordrhein-Westfalen,05962052,059620052052,GEMEINDE,Gemeindeverwaltung,,,
1952,Lennestadt,Nordrhein-Westfalen,05966020,059660020020,GEMEINDE,Gemeindeverwaltung,,,
1626,Hamminkeln,Nordrhein-Westfalen,05170012,051700012012,GEMEINDE,Gemeindeverwaltung,,,
1719,Leichlingen (Rheinland),Nordrhein-Westfalen,05378016,053780016016,GEMEINDE,Gemeindeverwaltung,,,
5599,Königsbrunn,Bayern,09772163,097720163163,GEMEINDE,Gemeindeverwaltung,,,
7522,Delitzsch,Sachsen,14730070,147300070070,GEMEINDE,Gemeindeverwaltung,,,
2481,Rhein-Mosel,Rheinland-Pfalz,07137909,071375009000,GEMEINDE,Gemeindeverwaltung,,,
2439,Bad Neuenahr-Ahrweiler,Rheinland-Pfalz,07131007,071310007007,GEMEINDE,Gemeindeverwaltung,,,
1552,Nordenham,Niedersachsen,03461007,034610007007,GEMEINDE,Gemeindeverwaltung,,,
1990,Selm,Nordrhein-Westfalen,05978032,059780032032,GEMEINDE,Gemeindeverwaltung,,,
2723,Geislingen an der Steige,Baden-Württemberg,08117024,081175004024,GEMEINDE,Gemeindeverwaltung,,,
1596,Heiligenhaus,Nordrhein-Westfalen,05158012,051580012012,GEMEINDE,Gemeindeverwaltung,,,
4966,Kulmbach (KU),Bayern,09477128,094770128128,GEMEINDE,Gemeindeverwaltung,,,
1685,Mechernich,Nordrhein-Westfalen,05366028,053660028028,GEMEINDE,Gemeindeverwaltung,,,
3733,Wangen im Allgäu,Baden-Württemberg,08436081,084365007081,GEMEINDE,Gemeindeverwaltung,,,
2452,Betzdorf-Gebhardshain,Rheinland-Pfalz,07132909,071325009000,GEMEINDE,Gemeindeverwaltung,,,
2843,Neckarsulm,Baden-Württemberg,08125065,081255008065,GEMEINDE,Gemeindeverwaltung,,,
4021,Landsberg am Lech (LL),Bayern,09181130,091810130130,GEMEINDE,Gemeindeverwaltung,,,
1721,Overath,Nordrhein-Westfalen,05378024,053780024024,GEMEINDE,Gemeindeverwaltung,,,
1418,Bad Zwischenahn,Niedersachsen,03451002,034510002002,GEMEINDE,Gemeindeverwaltung,,,
1400,Bevensen-Ebstorf,Niedersachsen,03360407,033605407000,GEMEINDE,Gemeindeverwaltung,,,
2589,Landstuhl,Rheinland-Pfalz,07335911,073355011000,GEMEINDE,Gemeindeverwaltung,,,
1722,Rösrath,Nordrhein-Westfalen,05378028,053780028028,GEMEINDE,Gemeindeverwaltung,,,
2112,Kelkheim (Taunus),Hessen,06436008,064360008008,GEMEINDE,Gemeindeverwaltung,,,
3095,Leimen (HD),Baden-Württemberg,08226041,082260041041,GEMEINDE,Gemeindeverwaltung,,,
7621,Eisleben,Sachsen-Anhalt,15087130,150870130130,GEMEINDE,Gemeindeverwaltung,,,
1409,Verden (Aller),Niedersachsen,03361012,033610012012,GEMEINDE,Gemeindeverwaltung,,,
5953,St. Wendel (WND),Saarland,10046117,100460117117,GEMEINDE,Gemeindeverwaltung,,,
1921,Brilon,Nordrhein-Westfalen,05958012,059580012012,GEMEINDE,Gemeindeverwaltung,,,
1736,Rheinbach,Nordrhein-Westfalen,05382048,053820048048,GEMEINDE,Gemeindeverwaltung,,,
1887,Petershagen,Nordrhein-Westfalen,05770028,057700028028,GEMEINDE,Gemeindeverwaltung,,,
6079,Rathenow,Brandenburg,12063252,120630252252,GEMEINDE,Gemeindeverwaltung,,,
2459,Nahe-Glan,Rheinland-Pfalz,07133910,071335010000,GEMEINDE,Gemeindeverwaltung,,,
2138,Mühlheim am Main,Hessen,06438008,064380008008,GEMEINDE,Gemeindeverwaltung,,,
7288,Limbach-Oberfrohna,Sachsen,14524180,145245114180,GEMEINDE,Gemeindeverwaltung,,,
6328,Spremberg,Brandenburg,12071372,120710372372,GEMEINDE,Gemeindeverwaltung,,,
7555,Salzwedel,Sachsen-Anhalt,15081455,150810455455,GEMEINDE,Gemeindeverwaltung,,,
1713,Wiehl,Nordrhein-Westfalen,05374048,053740048048,GEMEINDE,Gemeindeverwaltung,,,
890,Henstedt-Ulzburg,Schleswig-Holstein,01060039,010600039039,GEMEINDE,Gemeindeverwaltung,,,
6125,Strausberg,Brandenburg,12064472,120640472472,GEMEINDE,Gemeindeverwaltung,,,
3260,Emmendingen (EM),Baden-Württemberg,08316011,083165003011,GEMEINDE,Gemeindeverwaltung,,,
2814,Weinstadt,Baden-Württemberg,08119091,081190091091,GEMEINDE,Gemeindeverwaltung,,,
4116,Unterschleißheim,Bayern,09184149,091840149149,GEMEINDE,Gemeindeverwaltung,,,
5128,Lauf an der Pegnitz,Bayern,09574138,095740138138,GEMEINDE,Gemeindeverwaltung,,,
2142,Rödermark,Hessen,06438012,064380012012,GEMEINDE,Gemeindeverwaltung,,,
1885,Lübbecke,Nordrhein-Westfalen,05770020,057700020020,GEMEINDE,Gemeindeverwaltung,,,
7877,Meiningen,Thüringen,16066042,160665050042,GEMEINDE,Gemeindeverwaltung,,,
3195,Horb am Neckar,Baden-Württemberg,08237040,082375003040,GEMEINDE,Gemeindeverwaltung,,,
